id,content,sentiment
1751786273,@musicislife2010 Really? Bahaha. I love that you relate people to that. haha.,happy
1752796444,definitely OD tired..but backstagepazz.com is no joke..i think i want to be a groupie just so i can tell my tale.,sad
1751177369,@Neicy55: just got home from drews bday.,neutral
1753662342,Two days in country victoria and my stress is gone! I think I left her there to fend for herself,happy
1753276242,@awalliewall my *mom*(not aunt haha) and uncle were both adopted with very diff adoptive stories. if you want to chat sometime lmk,neutral
1753549664,@forkncork I'll be thinking about how many goals United are going to knock past City. How 'bout you?,happy
1961608352,6 freakin days!!  Just a thought...what would I have to look forward to after this?,fury
1694930069,no school today! that's greeeeeat!,happy
1966312990,I WILL CRY!!!!!!!!    I can't believe that I lost the chat!!!,sad
1965655628,@marginatasnaily haha..i wont  well il try not..lol... night chick..xxxxx,sad
1751430875,"stephs grad party gr8! shoved cake in her face, watchd sis bitch slap a boy, ate good food  satisfied",happy
1753416859,OMG 17 again... I'm so buying that on DVD   Yeahness for another good movie  Also thanks to my movie buddies :],happy
1965829137,aww i feel bad cause i dunno if nicole is in the city looking for me. she's probably worried  srry hun,sad
1753854276,Dans public transport again and have decided it's just everything north of London that's utter crap these southern trains are alright,sad
1695313026,ATTICS TO EDEN!!!!   &lt;3 &lt;3 In my possession x] Playing on my DVD player  Woop!!!,happy
1695731356,@misterdevans   Well....hopefully someday soon you can get one!,happy
1694493382,"@fudgecrumpet mines early nov,,,, will go through it 2 gether buddy!!! Man power",happy
1695921553,"@zoelovesarchie @zoelovesarchie it was just true  and you do cause me to having dirty thoughts lol well also some other dude, huh? ;) xoxo",happy
1753399565,"@dotmanish dude, i pestered army personnel at Mumbai airport to let me hold it so much that they had to *request* me to leave",happy
1965448718,craving coffee,neutral
1753663521,"@alexa_chung oh get well soon Alexa, take some rest",sad
1694858693,"@aussiecynic mostly just going to work and then update my twilight blog  basically, that's my life. Is it sleeptime for you?",neutral
1753714086,"It's 5:03 in the morning.. I think it's time I went to bed. - so, goodnight everyone  http://tumblr.com/xaj1qz8v3",neutral
1960219235,heyyy where'd my tweet go?  *shouts to @fuseboxradio bc her lists are always amazing!,neutral
1961222597,"well it's not done yet ! 1 more thing left huaaahhhhh ! jupaa, resaaaa awas kaliaaannn !",sad
1751069976,I lafff the rain,happy
1965668355,#followfriday @T_1001 cuz ive never been added to anyone's followfriday either  &amp; cuz he's got a cool picture,neutral
1957421654,good morning people !! in good old germany is it soooo cold,happy
1961894473,@vargas7 that sucks!!,sad
1964396410,"Why would someone even do something like that, you gotta be pretty damn desperate for attention!!! lol poor keanu",sad
1695409944,@piginthepoke sounds like a plan,neutral
1962890493,"@142Staircases I seriously miss you and you're right! I already asked Justin to teach me, but he hasn't told me how to yet.",sad
1963283923,@MicahJosiahD i really am going to miss you,sad
1965418622,Love the movie Grease! Can't believe that Jeff Conaway is the same guy who played Kenickie...so sad to see him on Celebrity Rehab,sad
1962709848,"@simplysinister that sucks  I seriously hope you feel better soon, you need to come over next week!!!",sad
1694364531,@keza34 yummy curry  save me some please lol,happy
1962530796,@HMXCasey I sorry,sad
1965592231,Crossing the bridge....leaving ocean city  I'm sad.,sad
1961000534,I sunburnt through factor 30,happy
1963644710,Officially drugged up and taking a nap. Allergies ain't no joke. Never had them this bad since two days ago.,happy
1964787885,Where are my peeps? And my boyfriend? In Miami,neutral
1964971370,"alright, so day was going well, but got home, and all my potato salad was gone",happy
1695411556,@demr_awd I'm gonna have to disagree my friend.  The coolest one on the planet is sitting right next to me.,neutral
1694146108,@amber_benson You are an absolute legend! Love love love it,happy
1965653898,Bah! Still at work. Lol my feet hurt and my nose won't stop running!,sad
1693958558,wish I was at #eurodjangocon,neutral
1960191284,Searching for Dr. Scholl's sandal inserts for men. It seems they only make them for women,sad
1964750790,"gots my beathing suit that i ordered from victoia's secret. but i have to exchange the bottoms, so i have to wait another 2 weeks",sad
1696044534,@sankar_datti Thanks sankar for ur wishes,sad
1694054593,@Airbase woOt!,happy
1964207345,my baby man is 4 years old a week today  he's growing up too fast.....,sad
1965766427,@Chris_pinkapple Not much on for the weekend here. Off to Knox shortly &amp; definitely must get into the garden. It's a wee bit neglected.,neutral
1963868487,"Day 26 is in town. Wish I could catch the show, but I already have plans. Go figure!",sad
1963175813,Everyone's talking about the goodies at #BEA09.  I wanna be there.,happy
1752795821,"Well, at least it's not as bad as I thought. Found a new website to watch movies on and I gotta say.......it's not bad, not bad at all",happy
1965917333,Im soooooooo damn hungry!! wat 2 eat??,sad
1694512097,@triplejsr A little 'Chair Lift' tonight would be muchly appreciated,neutral
1957038970,I need to be held...  Gnite.,sad
1694511450,@julesfm I know - but there are loads of others left,neutral
1961174926,"@ThePaul it's a modded 360, so you can't send it back?  That Red Ring of Death sucks!  It took weeks to get mine back from Microsoft.",fury
1961416554,From twitterberry moved to ubertwitter - suffered from BB cache errors,neutral
1962589473,omg seated for seth lakeman but way too far back for my liking  x,happy
1962948714,"fingers crossed that my neighbor can sign for my UPS package today, otherwise it may be bye-bye pretty skirts",neutral
1963787290,"Josette....where are you??   I looked across the pond, but you are nowhere to be found.",sad
1693976238,good job!,happy
1963159611,3 shots of espresso aaaaand....nothin'.,sad
1958034904,@AriannaHalshaw Oh no,happy
1753615271,@LJsBaby not just me then,neutral
1965525848,Looking at my daughters baby pictures makes my heart hurt,sad
1965009657,I don't know how to use twitter!!,sad
1694035106,Ay dios mio! 2 weeks left of college!!! AH CAN'T WAIT!!,happy
1966409513,@xoshattered_  i missed you. today was the greatest day ever. im burnt and shit lmfao. but it will be a nice tan. 11 rides in 6 hrs!  &lt;3,happy
1966078794,noone wants to talk to me  lol,sad
1962592382,@EdwinIsRaDd why did you never buy bagels when i was tehre? i feel so unloved  haha,sad
1961259981,"Has been listening to 2 nine yr olds, murdering hannah montanna on disney sing it.. Bring on the headache tablets!!",sad
1694768446,"@typicalhigh Yay me!  But, what in particular?",happy
1694090792,"New job today, wish me luck peeps",neutral
1957468844,I need a present for my mom.  Could anybody help me ?!,neutral
1965441410,"@filmscoregeek Thanks for the R, but, sorry, the LOTR was spam.",sad
1694219184,"Boys are stupid, throw rocks at them",fury
1960493884,"My sunburn is peeling,",sad
1694585993,Happy star wars day! May the fourth be with you,sad
1961100965,@Cyhwuhx You look nothing like your Twitter avatar!,fury
1693998575,@clarinette02 I am most honoured to receive a Twit tout en francais. But my French not good enough to pick up les nuances en 140...   LOL,happy
1752895298,"has gone through about 6 tea bags , call me obbsessed , i say thirsty",happy
1694646885,"Finally X-Men Origins: Wolverine arrived, Time to play the game like a mad man, And then it's time for the review  /Patrick",happy
1957492909,@HannaManna I think it goes against everything i thought the olympic spirit of Team GB is/was,sad
1694645783,I would soooooo be a cop... If it weren't for two things... 1. I could drive.... 2. I wasn't so unfit...,neutral
1963861579,"bored , cleanin the house",neutral
1963860855,@rosieperez yes! I can't find one 4 my Curve 8900,neutral
1962708205,I feel like crying! One of my diamond earrings fell out my ear bc it was loose and I can't find it. I've had them forever,sad
1693957612,"Monday is here, One more day",neutral
1957142917,Ran out of money. I r a sad panda,sad
1752123968,@purplefrogcat wow.. purple leopard skin.  fieeerrceee..,happy
1957028775,I have forgot the live with the Jonas Brothers on Facebook,sad
1694090164,But on the bright side...no school,happy
1751715522,"got back from the party...suprisingly awesome, NEED to dance more often! overall, awesome night",happy
1962164508,Dear Allergies.. i hate you.. please go away...love always... your victim..,fury
1694568421,"@ankitbathija Did we hear our name ? Thanks Ankit, get them on to our parlour   #HokeyPokeyBandra",happy
1753254473,"@anna_007 Don't worry, they'll get bored of it! Just hang in there and don't give in!",happy
1964887701,always makes bad decisions,sad
1694349381,"discovering kindred spirits on and off line, here and there.",sad
1751104307,@jennyinmaui I just read your twitter bio. Love it. Very clever and cute. I'm all about smiles.,happy
1752920582,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,happy
1965889398,"This really sucks, I'm supposed to be home in a couple of days and I'm not  I hate borders and visa's.",sad
1962998487,I had a nightmare last night *cry* I think I am scarred for life!,sad
1964246425,My logic to getting a short prom dress? Last year it was so freaking hot I was dying... Look at the weather...  hahah just my luck,sad
1965456746,wants to cool down,happy
1753254334,Send me your Blog's RSS feeds I have a site that will republish and send traffic to your site...,neutral
1753585618,Joel Mchale just made a Puyallup Fair reference on The Soup! I love this stuff. Snuggled in bed with my best girls,happy
1961172068,Stupid competition stuff keeps getting in the way  But I am going to get some words in today if it kills me   @heather_writes,sad
1696135181,@peebles95 call me later so i can tell you all about the weekend. Easier over phone.,happy
1753075540,wearing spidey boxers,neutral
1962982388,I just lost my favorite pen  good thing I have a back up =D,sad
1752824720,@SECURITYJ No problem! Look forward to your next tweet.,neutral
1957756889,@Nicers I'm pretty sure my bum shape will still be imprinted there,neutral
1694420653,@spook68 morning.any plans for today?,neutral
1694400414,Hope you all have a great Bank Holiday Monday!,happy
1694145831,@PodRED road trip ftw  am playing with trains today so it's all good here,neutral
1753632526,awake and ready to learn a little more,happy
1696086840,there.  She says it gives her an excuse to sleep in the other bed! LOL  They're different sizes or I would have switched them for her.,happy
1963385538,being surrounded by student houses having barbecues and playing shit music is hardly conducive to a good job-applying frame of mind,fury
1961765459,moving 11 blocks up the street. goodbye hardwood floors,happy
1965553974,@dingyu @ngoskillz I have no idea whether or not to drink anymore...,neutral
1965998660,@charmand3r oh no!  I hope you get on soon! &lt;3 I miss you and I can't wait to see you again.,sad
1957748430,@Sarahies this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,neutral
1961490310,@RoxxiNikki It's a lie just like the restaraunt named &quot;Garfields&quot;... he is nowhere to be found,happy
1965914974,@cohenster i know its awful  but never fear i've got loads of funds so we can have a drunken catch up post-exams ja?,sad
1957433660,@ammaryasir link  I need go on my laptop then sigh.,neutral
1966001568,@susansediqe soooo over ppl telling me they went to the tonite show!!!  Ive had dreams of meeting him  I'm embarrassd of that a lil LOL,happy
1753256055,@bloggerdad I'll use that for my next defense.,neutral
1694033618,Today celebrating two new people becoming australian citizens. I am hoping for a good dinner.,happy
1962018945,Got tired of the kitchen being uninhabital so swept and mopped the floor when its dry I'll do the work tops,fury
1964249058,@thecultureofme don't feel too bad i just had a burrito from there and it kinda sucked.,fury
1694475417,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another  bust day,fury
1966004083,"Doing homework and then going to bed, have to leave at 6:50 tomorrow morning for work  and then i wont be off till 6",happy
1694769757,@monicafrancesca congratulations! woootwoooo!  @ginoboi great game!  nakaka-hyper kayo!,happy
1752322715,Today is not lost,happy
1963213138,"@Alyssa_Milano We had a local pet store get shut down last for something like that....it's horrible, what some animals go through.",sad
1962222507,@projectcloud pinched nerve,neutral
1753713579,2 days after #all4web ...i'm still tired,sad
1962617370,@vexdigital  I still love the fact that you can't scratch them!!! That is a winner for me!!!,happy
1957673742,Geography papers are so boring!  I hate revision!,fury
1966124291,@dahlhalla I'm only 6' 0&quot;,neutral
1957343437,@godfatherobie  I'm @ work and missed everythin yesterday but don't know wot? Anybody,sad
1751068825,"Takes the 554 to Willoughby, St. Nelle, Glie, Old Oak Center, The Big Mall.  So many places to choose from....",neutral
1960164777,Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!,happy
1695475595,Hey @robluketic wow cheers for the insight ppl  looks FUN oh im just stunned..it's AWEOMSE!!!   (robluketic live &gt; http://ustre.am/2w5v),happy
1962618222,is alone  ! watch a lot of DVD on my laptop !!!,sad
1753615933,@Jessmsmell im seeing this guy 2moro arvo after skl cus he asked me to,neutral
1694090633,Waking up early to go to the gym,happy
1751251541,@amyswarren ahhh yay! I'm getting into it. Knockin' a lot out.,happy
1753836145,"Happy Mothers Day to all that are, all that are trying, and all that haven't nailed their teenagers to a tree",happy
1963581088,home from work today.....son is sick,sad
1956972097,"Wondering why I'm awake at 7am,writing a new song,plotting my evil secret plots muahahaha...oh damn it,not secret anymore",happy
1963545105,@punkpolkadots ya i suppose so...wish i cud hv thm bk,sad
1963061144,"@jonasbrothers brazil LOOOOOOOOVES you, i miss you  24th may, the perfect day off",sad
1695804894,Morning tweeple,neutral
1956985764,@RachelLock22 ohh thursday i have exams.. all day  what about wednesday ?,sad
1694626275,@Kait_O haha .. i'm from philippines!  i just want to follow you!,neutral
1964598032,@mareyachristina haha i shaved all my facial hair off except for my moustache cause i thought it would be cool! But it made me look gross,sad
1965450102,@mercutiom i know! i just got off the phone with them. it will leave a Giant hole on Mill. + Regions also closed.,sad
1694746702,"Just opened a facebook account, I'm a little confused I don't really get it. Twitter seems much better",happy
1695657466,"listening to dave barnes, getting really excited for junior senior",happy
1957339781,@ErikVeland Dude... That sucks! Why would they tow it from your own space?,sad
1751575563,"http://twitpic.com/4w8l1 - Haaha, my bangs are kinda long..? oops",happy
1961912498,@PartyGurle That's great! I will have to do the same as I was forced to miss it. I had to leave for work.,happy
1753518658,&amp;&amp;the night continues!  w/ my fav mazie; kristina; ericka &amp;&amp; robin!,happy
1964224876,"Changing to work,.",neutral
1966104203,just said goodbye to the younger bro.  #misshimalready,sad
1966290774,@katevoegele I wish you weren't going to a 19+ venue in Vancouver,sad
1751395880,what a wonderful day...i am going to sleep so well tonight,happy
1752288316,May 10 is Human Kindness Day.,happy
1958034886,beautiful day... and im working  leaving now so i can get some sun though,sad
1750895475,@misssprintcup http://twitpic.com/4w06l - LOVE IT! U have a great job!!,happy
1753349544,"@konaish Do you know if you text to 40404, it'll go to your twitter after you set it up with the settings.  And FB posts - text to 32665.",sad
1753348866,"@singitback82 no you didn't,  not more then me anyway",neutral
1694345057,@juicebox07 i know how annoying that can be!  but theres a german saying'pleasant anticipation is the greatest pleasure'(own translation),happy
1753380946,"jfc, it needs to be the 23rd. i will have been graduated, and i ended up getting AWESOME hook-ups for FTSK and Rocket. so excited!",happy
1963729133,@gfalcone that made me cry  poor hollie xx,sad
1752750780,@brypie thanks x x it went really well. I'm tired now though  hope you spoiled your mum-in-law,happy
1963942836,"@jessicagirrl i know fuck my dick  i really wanted to go, but i have to go to some fucking puertorican wedding, damn spanish :/",fury
1964319745,@BitchNotAPerson I can understand the fear. I feel that way about many things. You really need motivation to overcome it. Mine was guilt,sad
1753887762,greeting you all a happy mother's day!,happy
1961700867,last night in cork  and come tomorrow i wont even remember it... double sad face  haha... in the words on lily allen.. NOT FAIR!,fury
1694182289,@Pon_and_Zi Thanks! I'm on my way now,happy
1965924995,I will miss the soccer moms,sad
1752323162,"@ScottATaylor Well, there is THAT...",neutral
1964872212,"@oakridgeboys Think these little youtube's are cool!! Prayers, my dad admitted to hosp. this am, n/sure what problem is yet, maybe heart",happy
1960450455,I feel like... I'm not gonna make it this year,neutral
1753696401,"going to eat some pasta bake, my favourite food! later going to the flea market @jadirox you're my lilime",happy
1695110516,@t_de_baillon,neutral
1962575436,comes home in two days,neutral
1958112083,"i should of gone to kirsty's for the night, anything to get out of the house",neutral
1753367164,The frank black (and his wifey) show was aaaaaaaaaamazing  sd trip is made!,happy
1961489344,i am leaving soon for Kansas City to take some of my stuff. Only 8 days of living in Carthage left.,happy
1752415717,@SassySpider follow me too,sad
1963349366,Now I have no SKy until Monday,neutral
1965398032,Gonna miss the girlys soo super loads! Wish I wasn't going for 3 weeks! It's wayy to long,sad
1962434455,"@JermSorensen yeah. She's screwed. $3000 in new tires, new turbo, and maint, paid it off, and now she'll get almost nothing.",happy
1694955202,@EvilGayTwin I hope you like your new sat nav,happy
1694513374,@rahulgoyal1986 I do have one coloured one on my leg.  Its a butterfly filled with colour!  x,neutral
1964041683,graduation next sunday.. im going to miss my class,sad
1962416164,"specially when you're already burneded. wore mums shoes as well, and now im all blistered. it sucks balls..",fury
1964461847,"@JoeyArceo yeah, but no new material.",sad
1961690901,OMG...the heater in my room has been on all day while i was at school &amp; now it's boiling,happy
1957021486,I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.,fury
1957634473,@caitlandkawaii im a pleb  i had to take it out of the freezer.. and put it in the oven!,neutral
1957038324,my teeth and head hurts,sad
1962959104,misses @laurencarll so much,sad
1965829289,So confused about what to do?,sad
1694858839,Picture Day for 3 YO preschooler. Light blue striped utton down and kahkis.  Wonder what color they will be when I pick him up in 3 hours,neutral
1696005325,idk why im so hyper im jumping everyhere. ugh lets let it be friday sweeney todd then cinco de mayo il those parties,sad
1751072206,@gashead Prowse? I got a Christmas card of him last year.  &amp; I wish I had the money right now. Saving for an apartment,happy
1957492675,friday night is my fav night of the week but now I have to go to stupid dog training classes,sad
1960565074,@tigerlilyleo lots and lots of red wine...knowing good and well how it has managed to make me sick a few times before,sad
1696003623,good morning tweeties! what to do today? I am all rested up from Richmond and ready to hit the beach!,happy
1752352157,im determined to slarm around my house and eat egg sandwiches. and smoke a few bowls. sounds like a splendid evening to me,happy
1965889413,i wanna go home,neutral
1957075180,Smh @ hiphop nursery rhymes,neutral
1694258794,"@savii313 I am twittering, LIKE A BOSS. Thanks Savvv",happy
1753773893,"HALLELUJAH! I've finally finished my Careers assignment! The feeling of finishing a task is great, you have no idea. Or maybe you do. lol",happy
1751213056,@stkulp lol. your tweets are always fun to follow  Never a dull moment with the Kulps!,happy
1753416827,"Oh, these are all from www.overheardinlondon.co.uk The others were from the New York version.",neutral
1694291286,@guybatty Hehe! It is nice down there,neutral
1694767557,I've just realised - 400 FOLLOWERS! YAY!  xx,happy
1966195892,"No Rockin on the River for me, tonight...",sad
1752671686,havin fun my friend?,sad
1963103334,"@lmacken I'm stuck in a try-to-merge-two-tools CSS hell, so no help from frameworks  Unless both tools had already used the same framework",neutral
1752645480,@Gilamuffin i think i could wear you out,neutral
1752444159,happy mother's day mothers.,happy
1965649088,@CrossedOutName pandora is blocked at my work  bummed,sad
1960192441,"Come on bell, RING. I want to go outside.",neutral
1751249052,@malloryforrest you fail. at life.,neutral
1957612853,"Damn, got Chili Beans on my shirt  I hate that I can be a messy eater. Such a lady!",sad
1963280290,@trpilot im feel verey tired  madry chasawy 9j !!!!!!!!!,sad
1957272236,wishing i had marvelous misadventures of flap jack on DVD,happy
1963526370,"just spent the day with Bridget and a small thing that got wind and farted a lot - oh yeah, her baby! Now slightly broody!",sad
1957762576,"just got up, smoking a cig and drinking coffee.. i need to start working on my final project for the univ",happy
1963397473,ummm. no it didnt work so i guess im stuck with this uglyonee,fury
1957553622,Nice action shot: http://bit.ly/m8zfx   I miss working a pole.,sad
1960424249,"@lowkeyriez nnnaaa uhhhh playah! shawty aint got nun, maybe it was ur phone or mines  but I wanted to hit me up when u left the studio",happy
1751464948,@mileycyrus airsoft is so much fun! i play with my brothers and it's a great bonding experience.,happy
1753548187,Happy Mother's Day ~ and for single dads who plays both mom and dad role enjoy your day too,neutral
1964062022,No @clairabellejp tonight @skc0602,sad
1751784736,@charyl most definitely,neutral
1752701061,and guess what? the second time around... it's still fucking great,happy
1962567005,doesn't wanna get dressed up and be an adult today.,sad
1962863203,"okay, got the card, but my phone is fucked up at the moment.  please use email to reach me, sorry",sad
1753468283,"All the bike chat, makes me think we should sign up to this http://www.bigbikeride.co.uk @darrenstenhosue @niceguyali @ anyonewithbike",happy
1753583035,xhausted after an amazing nite at the w.house corr.dinn--whatta nite!! zzz twitterland,happy
1753348995,"@alyssa905 Ooh, there you are, haha. Thanks, posted it!",happy
1962651071,@Fluffy617 a steak burrito bowl right! I wish I wasn't too lazy to go downtown,happy
1962908862,@JosephHabedank was gonna DM you but it says you're not following me!    lol  after all I've done!  hahaha,happy
1696135368,ahhh bank holiday slept late now going to dinner in my sisters whos a real &quot;monica&quot;  hahah and im late il get cold dinner now,sad
1965770978,"Just to drive @tweetie crazy, I miss the big blue selected tweet highlight. I can't tell which tweet is selected anymore",sad
1753885782,@sadknob OK. Happy to hear that you are feeling fine,happy
1963729397,@KittyBuffieKat I know Buffie. I am sitting in my office instead of going to see Ms. Kane. Major bummer,sad
1695806815,"morning all   will be at Warner soon! lots to do, then go to school for some work... hope everyone has a great day!!!",happy
1960296801,no please!,sad
1962743393,@Exprincess http://twitpic.com/67318 - *sniff* i feel so left out!   *grin*,sad
1957383698,Mudweight hauled in for last time by @dandypig  http://yfrog.com/0zr2jqj,neutral
1962379859,really not feelin well...,sad
1965324622,"@james__buckley Good for you mate, sadly I couldnt get pissed tonight fucking driving bad times",sad
1964559937,I could live off of mediterranean food for the rest of my life. I miss home,sad
1695137852,Twittering while my hair dries - just washed it in Macadamia and Orange Shampoo - smells gorgeous,happy
1957088900,"My nose is runny, my head is pounding, and teeth hurt like a bitch. MAN. @-) I feel awful.  =((",sad
1753399104,"@MichelleZen i knew that, jus givin u a hard time hehe",happy
1958103225,"@AdamBien good luck. An me waiting that they are online, can't be in #JavaONE this year",sad
1965600372,@JayFmOnline i hope so. i really need one! we'll see. unfortunately drama always finds me.,sad
1753696241,Off To Do Pilates Now! Tweet Y'all Soon!,neutral
1696178900,high &amp; dry goin to have an ice cream now with my best friend.,happy
1963744566,need to cheer up!,happy
1957673862,Came out of my house this morning to the stink of cat poo. I have cats doing their business in my little bit of garden.,neutral
1753903951,has just got out the shower,neutral
1957331468,im saaaaaaaaaaaaaad  i need someone to talk to.,neutral
1751955593,Hoping all my friends who are mothers have a wonderful Mothers's Day. I'm spending mine with my 2 AWESOME SONS!   so happy about that!,happy
1753074958,"@anakin1814 I did do that one Twitter while driving, although the iPhone keypad sucks for driving and typing",neutral
1965484948,@zanylikethat Awwwww.,fury
1957224476,"My Pandora is hitten hard, why can't real radio play great music like this",happy
1695730605,"@thedustball main event has not happened yet, but he is doing well so far",happy
1966403002,@shortcakemlt the movie on the plane is Mall Cop- (but i saw it with the nephews already,happy
1752194235,@james_a_michael CUTE  thanks for sharing! AND PLEASE Direct Message ME before you go to bed James ;) ;) you know you want to!,happy
1962977632,http://twitpic.com/676hz - It's raining  so chocolate world it is !,sad
1694366728,We just hit 10000 views on myspace! Thanks everyone!,happy
1694495365,@babydestiny24 thanks  I'll check those out.,happy
1752564981,@KelsyC That just doesn't sound appetizing.,fury
1694881181,"@DavidArchie Maybe you can take a recorder with you around, so when you can record those new melodies that you've came up with in yr head",neutral
1752723550,Its 1:47 here... hmm wat to do? not sleep for shure!,neutral
1961505049,@jasminepotts hahahaa i was sitting outside from 2-4 and then came in for a bit haha was out a while ago but dads cutting the grass now,happy
1694035117,"yeye! let's tweet again tomorrow, honey",happy
1696005128,@CaroleCross Thank you for that!  I know it.,happy
1964211999,I've already been cleaning for over an hour!!! So much more http://twitpic.com/67gzx,happy
1960559985,@izzyvideo Izzy!!! So sorry to hear that - what a disaster,sad
1961055909,@athoob the lens was 70mm  I couldn't,sad
1751751532,@RSC_Girl123 Tom Petty and the Heartbreakers have my eternal love. Benjamin.  ????????????????????????????????????????????????????????????,happy
1753363611,Just Decorated Moms Room While She Was Asleep For Mothers Day  She'll Wake Up To A Banner And Balloons! Woo!,happy
1753329254,"@QuiMo You know I love me some Jordie...but that is not the best version of CG, admit it....lol...",happy
1752193787,took the most amazing power nap ever. now its starbucks time.,happy
1694182630,Recovering from a lovely but slightly stressful weekend in France,happy
1963459251,@pokeyp I saw that you were calling but cannot answer as I'm in the second hour of a phone convo with my mom and she won't stop talking,sad
1961219726,@lamborghinibow u were doing good with the replys now u fallin off sad face,sad
1751954338,Edward Cullen. &lt;3  Hahaha.,happy
1966199450,"aghh mann i missed like half wowp, nd i dont like to start watching things in the middle of the show, i forgot to record it, im maddd!",sad
1694363958,@fcharlton And you!,neutral
1962198266,@oliviamunn SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,happy
1957227127,"Awake, no migrane (yey) but tummy is hurting, evil IBS",sad
1694835867,my music http://www.myspace.com/janedurkin,neutral
1962257822,"It's so annoying when I want to go see The Sats, @OfficialJoBros and @ddlovato in concert..but I know I'LL Have to pay",fury
1957520723,I Need to get my friggin cameras cleand ASAP !!,happy
1961553069,"gonna have to eat something, I feel so horrid.  I need a hug!",sad
1695693823,"@taylorswift13 i love you so much tay (: youre so amazing &lt;3 you should come to denmark, we love you here",happy
1695692981,"@jill777 Morning! I saw that! Ridic!  Not only insane but stupid, esp in this weather! So glad we don't have to do that!",neutral
1957030196,my twitter has been hacked again,sad
1753532826,@bensholk Yeah it is. Thanks,neutral
1964379205,Phoneless for the next couple of hours. No one to blame but myself.,sad
1753532131,Wishing @Blacksocialite a Happy Mothers Day,happy
1958039189,Happy Grey's day everyone! Oh I miss Grey's!!,sad
1752290924,totally the best part of my day was studying with @beccahicklen  haha ok now i'm really leaving holly's and i'll be there shortly! peace!,happy
1962918857,My twitter is on c r a c k,sad
1694420171,wondering what on earth is this new tools for,happy
1695193601,spring pictures today  going to schoooool,happy
1694036060,"@clocsen I accept the blame . But I said &quot;in English&quot; (the language), couldn't say &quot;in British&quot;, could I ?",neutral
1694439954,"@bubbles3563 Hey, nothing wrong with that!",happy
1753157461,@NKOTBSummertime Sweet i'm 5'3 so perfect for me,happy
1963485761,is dreaming of the weekend... awake!,happy
1694457524,Bank holiday  Off to the station now. Catch you all later.,neutral
1751854217,@peacelovekelly and we will all eat it and be happy,happy
1752872936,@Siouxsinner yeah... kind of rude... but thats her business i guess   we just appreciate you and Jodi sharing   thanks again!,neutral
1751395316,Yo somebody's mother just came to the club dresses like she's going straight to church after the club! I feel like I'm going to hell 4  @,happy
1753330867,Getting anxious for Blink- 182's new album!,sad
1960563945,My hairstylist left the salon without telling me where she was going.   Damn!,sad
1694857083,@jordanmccoy awwww how cute its a pUG,happy
1964703792,awww  Lukes been evicted from the Quiz,neutral
1751851452,"@brian09 Hi, im following you now and i just wanted to say I LOVE FRIENDS.",happy
1695028868,Mattcutts.com: Domain Umzug und neues Design http://redir.ec/iF2b ...,neutral
1695766961,"@docbaty Good night.  Sorry I missed you during our morning window.  See you at 5, I suspect.",happy
1753275280,"@kevinpollak Penguins win in OT, probably why you were busy.  One more game to win.",neutral
1695475731,"@BeSharp wow, great to know a piece of software ensures our timely project delivery  #ProductNamingRulez",happy
1961297634,just come in from the garden. It is very warm out there but beautiful. Didnt do much revision though,neutral
1753838044,it's mother's day...i already bought and gave my mother's day present to my mother.,neutral
1694953694,ha english portfolio!!! i finally finshed you  annnd you! comm final. youre half done! whoa 6:44am time for sleeps. night,happy
1961427916,@Hatz94 me too. I hate my computer so much..,fury
1753008958,feelin nice after this bottle of bacardi,happy
1957397325,http://www.speedtest.net/result/483892161.png i get good download speed only when no one else is using the connection,neutral
1963088070,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today,happy
1695882532,@riandawson will do,neutral
1753663370,Getting my shit together then leaving work and going to bed,sad
1965410351,Uh-oh...it's becoming grey again out here. I hope it's not one of those &quot;pop-up showers&quot; on the way.,sad
1751610302,my favourite song tonight is cheer it on by Tokyo Police Club,happy
1963476994,@smdarie Ahhh I miss you!! I had DQ the other night without you...it broke my heart a bit,sad
1966411652,"Friday Night Magic last night, I lost so bad  I suck at draft",sad
1964951339,I'm soooooooo hungry right now. DH is still not home.,sad
1957559642,@DavidAWatson link no worky-work,sad
1694111097,@hitrecorders! please follow @FollowHitRECord so that we can keep our updates and stuff there  use it to spread word,happy
1962515580,You know i NEVER wanna hurt you,sad
1753256786,@Sexyjoy386 What are u going to do today my girl?,neutral
1965804359,@mrsBAUERxo why has it been so long since i have talked to you let alone seen you?? it makes me sad,sad
1753713728,@giblahoj how sweet,neutral
1965942037,@celebritystatus wifeyyyyyy  me no likey u siky,happy
1963132479,Babysitting the little kids! I cant believe the year is over!,sad
1753049558,feelin a bit 'dangerous'. off to watch tha vids  http://bit.ly/9X0Us,happy
1962769592,"I wonder if she knows how shallow, airy &amp; dumb her tweets make her sound. I guess not b/c if she did...she'd probably stop",sad
